lat,lon,time range,mmsi,entry timestamp,exit timestamp,apparent fishing hours
-7.1,-80.5,2023-01,760000850,2023-01-01T14:00:00Z,2023-03-31T23:00:00Z,1.92
-7.8,-79.800003,2023-02,760003390,2023-01-01T08:00:00Z,2023-03-22T07:00:00Z,2.4
-7.1,-80.099998,2023-01,760001170,2023-01-01T07:00:00Z,2023-02-09T01:00:00Z,5.07
-12,-77.5,2023-02,760001090,2023-01-01T00:00:00Z,2023-03-01T23:00:00Z,3.25
-7,-80.099998,2023-01,760004712,2023-01-01T01:00:00Z,2023-03-25T12:00:00Z,2.65
-12.8,-76.900002,2023-01,760031085,2023-01-01T09:00:00Z,2023-02-13T02:00:00Z,2.08
-10.1,-78.400002,2023-02,760000014,2023-01-01T01:00:00Z,2023-03-23T20:00:00Z,7.47
-9,-78.900002,2023-01,301240000,2023-01-01T15:00:00Z,2023-03-18T08:00:00Z,3.63
-8.2,-79.199997,2023-01,760009905,2023-01-01T06:00:00Z,2023-02-04T23:00:00Z,8.58
-8.6,-79,2023-01,760110077,2023-01-01T08:00:00Z,2023-02-05T17:00:00Z,0.31
-12.4,-76.900002,2023-01,760001863,2023-01-01T08:00:00Z,2023-02-04T20:00:00Z,0.88
-7.9,-79.599998,2023-02,334455660,2023-01-02T02:00:00Z,2023-02-19T03:00:00Z,9.41
-8.4,-79.099998,2023-01,760003470,2023-01-01T07:00:00Z,2023-03-29T19:00:00Z,4.77
-13.2,-78.199997,2023-03,760003470,2023-01-01T07:00:00Z,2023-03-29T19:00:00Z,0.34
-7.5,-79.800003,2023-01,760003390,2023-01-01T08:00:00Z,2023-03-22T07:00:00Z,9.3
-16.7,-76.699997,2023-03,760038087,2023-01-21T13:00:00Z,2023-03-31T23:00:00Z,7.46
-6.5,-80.699997,2023-01,760018517,2023-01-01T08:00:00Z,2023-03-19T12:00:00Z,1.07
-8.1,-79.5,2023-01,760011391,2023-01-01T23:00:00Z,2023-03-31T15:00:00Z,0.17
-12.6,-77,2023-01,789564123,2023-01-01T11:00:00Z,2023-02-26T13:00:00Z,0.11
-8.2,-79.699997,2023-01,760003520,2023-01-01T07:00:00Z,2023-03-23T12:00:00Z,0.1
-12.2,-77.199997,2023-01,760000920,2023-01-01T07:00:00Z,2023-03-01T03:00:00Z,0.39
-15.3,-77.300003,2023-02,760018644,2023-01-01T09:00:00Z,2023-03-31T23:00:00Z,0.94
-14.2,-77.099998,2023-02,789654321,2023-02-10T08:00:00Z,2023-03-31T20:00:00Z,0.26
-12.3,-78.599998,2023-02,760003430,2023-01-01T13:00:00Z,2023-03-28T07:00:00Z,8.25
-8.1,-79.400002,2023-01,760001170,2023-01-01T07:00:00Z,2023-02-09T01:00:00Z,1.78
-9.8,-78.400002,2023-01,760068050,2023-01-01T10:00:00Z,2023-02-04T21:00:00Z,4.47
-9.2,-78.800003,2023-01,760001260,2023-01-01T14:00:00Z,2023-02-23T13:00:00Z,1.01
-6.8,-80.900002,2023-01,760003490,2023-01-01T09:00:00Z,2023-03-31T03:00:00Z,1.17
-13.1,-77,2023-02,760016647,2023-01-01T08:00:00Z,2023-02-04T19:00:00Z,1.17
-7.1,-79.900002,2023-01,760003390,2023-01-01T08:00:00Z,2023-03-22T07:00:00Z,3.05
-12.8,-78.199997,2023-02,760066412,2023-01-14T15:00:00Z,2023-03-28T14:00:00Z,3.64
-8.6,-79.099998,2023-01,12432,2023-01-01T12:00:00Z,2023-02-07T20:00:00Z,0.08
-10.3,-78.199997,2023-01,760003560,2023-01-01T00:00:00Z,2023-03-27T14:00:00Z,5.5
-6.3,-81.099998,2023-01,760000881,2023-01-01T13:00:00Z,2023-03-01T16:00:00Z,1.37
-7.8,-79.599998,2023-02,760002940,2023-01-01T10:00:00Z,2023-02-04T16:00:00Z,7.35
-9.6,-78.5,2023-01,760015260,2023-01-01T10:00:00Z,2023-03-03T23:00:00Z,2.3
-12,-77.199997,2023-01,760000210,2023-01-01T02:00:00Z,2023-03-16T12:00:00Z,0.98
-15.1,-77.099998,2023-01,760062584,2023-01-18T03:00:00Z,2023-01-19T16:00:00Z,5.68
-6.6,-81,2023-01,760003390,2023-01-01T08:00:00Z,2023-03-22T07:00:00Z,6.03
-6.7,-82.699997,2023-01,371216000,2023-01-16T06:00:00Z,2023-02-08T11:00:00Z,0.45
-8.2,-80.199997,2023-03,760012232,2023-01-01T00:00:00Z,2023-03-31T02:00:00Z,3.05
-14.7,-77.400002,2023-02,760000230,2023-01-01T02:00:00Z,2023-02-27T11:00:00Z,1.42
-7.6,-79.699997,2023-01,760110064,2023-01-01T10:00:00Z,2023-02-05T17:00:00Z,1.38
-7.9,-79.599998,2023-01,760000014,2023-01-01T01:00:00Z,2023-03-23T20:00:00Z,0.35
-8.2,-79.300003,2023-01,760006709,2023-01-01T08:00:00Z,2023-03-28T14:00:00Z,4.22
-8,-79.5,2023-01,760018813,2023-01-01T08:00:00Z,2023-03-31T19:00:00Z,0.28
-5.4,-81.199997,2023-01,760999992,2023-01-01T13:00:00Z,2023-01-25T15:00:00Z,0.64
-6.8,-80.300003,2023-01,760000014,2023-01-01T01:00:00Z,2023-03-23T20:00:00Z,2.43
-6.7,-80.699997,2023-01,760003550,2023-01-01T00:00:00Z,2023-03-26T04:00:00Z,0.47
-7.5,-80,2023-02,760003490,2023-01-01T09:00:00Z,2023-03-31T03:00:00Z,0.36
-7.5,-79.699997,2023-01,760013012,2023-01-01T04:00:00Z,2023-03-10T12:00:00Z,11.73
-13.8,-78.199997,2023-02,760000910,2023-01-01T11:00:00Z,2023-03-17T15:00:00Z,1.09
-7.9,-79.599998,2023-01,760003380,2023-01-01T00:00:00Z,2023-03-20T05:00:00Z,4.03
-12.5,-76.900002,2023-01,760000370,2023-01-01T08:00:00Z,2023-03-26T01:00:00Z,1.41
-6.8,-80.199997,2023-01,760900000,2023-01-02T02:00:00Z,2023-01-15T08:00:00Z,2.62
-6.8,-80.300003,2023-01,760003380,2023-01-01T00:00:00Z,2023-03-20T05:00:00Z,7.54
-11.7,-77.5,2023-01,760001190,2023-01-01T08:00:00Z,2023-03-31T04:00:00Z,1.5
-13,-76.900002,2023-02,760012186,2023-01-01T07:00:00Z,2023-03-30T20:00:00Z,4.21
-14.8,-77.5,2023-02,760003490,2023-01-01T09:00:00Z,2023-03-31T03:00:00Z,0.78
-14,-76.599998,2023-01,6387,2023-01-01T09:00:00Z,2023-01-31T22:00:00Z,5.37
-6.3,-81,2023-01,760115435,2023-01-01T15:00:00Z,2023-02-05T17:00:00Z,1.24
-7,-80,2023-01,760014268,2023-01-01T07:00:00Z,2023-02-05T17:00:00Z,1.12
-6.7,-80.900002,2023-01,760004180,2023-01-01T00:00:00Z,2023-03-29T14:00:00Z,2.18
-13.1,-77,2023-02,760000210,2023-01-01T02:00:00Z,2023-03-16T12:00:00Z,1.03
-9.1,-80,2023-03,760018812,2023-01-02T02:00:00Z,2023-03-15T12:00:00Z,1.09
-17.7,-76.599998,2023-03,500010210,2023-01-30T02:00:00Z,2023-03-26T11:00:00Z,0.05
-8.2,-79.599998,2023-02,760000870,2023-01-01T18:00:00Z,2023-02-04T15:00:00Z,1.82
-8.3,-79,2023-01,760003430,2023-01-01T13:00:00Z,2023-03-28T07:00:00Z,1.33
-12,-77.199997,2023-03,760003430,2023-01-01T13:00:00Z,2023-03-28T07:00:00Z,2.48
-8,-79.300003,2023-01,760033663,2023-01-01T05:00:00Z,2023-02-23T13:00:00Z,0.3
-15.8,-78,2023-02,735059025,2023-01-29T22:00:00Z,2023-03-29T21:00:00Z,0.2
-12.3,-77.099998,2023-01,760000210,2023-01-01T02:00:00Z,2023-03-16T12:00:00Z,2.68
-7.8,-79.5,2023-01,760111409,2023-01-01T09:00:00Z,2023-02-06T22:00:00Z,0.54
-7.7,-79.699997,2023-02,760020285,2023-01-01T11:00:00Z,2023-02-04T19:00:00Z,1.9
-11.5,-77.5,2023-01,760001320,2023-01-01T08:00:00Z,2023-02-09T13:00:00Z,0.65
-10.3,-78.199997,2023-01,760000230,2023-01-01T02:00:00Z,2023-02-27T11:00:00Z,0.42
-7.3,-79.800003,2023-01,760005276,2023-01-01T21:00:00Z,2023-02-11T20:00:00Z,2.54
-4.2,-82.400002,2023-02,760012232,2023-01-01T00:00:00Z,2023-03-31T02:00:00Z,3.65
-16.6,-78.400002,2023-03,760004180,2023-01-01T00:00:00Z,2023-03-29T14:00:00Z,0.25
-8.3,-79.199997,2023-01,760112018,2023-01-01T09:00:00Z,2023-02-05T16:00:00Z,1.72
-12,-77.5,2023-02,760100091,2023-01-01T05:00:00Z,2023-03-19T00:00:00Z,2.74
-7.6,-79.699997,2023-01,760999992,2023-01-01T13:00:00Z,2023-01-25T15:00:00Z,3.03
-7.4,-79.800003,2023-01,760111409,2023-01-01T09:00:00Z,2023-02-06T22:00:00Z,0.9
-15.2,-77.800003,2023-02,760034538,2023-01-02T16:00:00Z,2023-03-28T22:00:00Z,4.3
-7.5,-79.800003,2023-01,760013244,2023-01-01T21:00:00Z,2023-03-16T10:00:00Z,4.93
-15.3,-77.099998,2023-03,760003380,2023-01-01T00:00:00Z,2023-03-20T05:00:00Z,1.08
-13.7,-76.599998,2023-01,760015259,2023-01-01T00:00:00Z,2023-03-23T11:00:00Z,1.43
-7.9,-79.5,2023-01,760005276,2023-01-01T21:00:00Z,2023-02-11T20:00:00Z,4.09
-11.8,-77.300003,2023-01,100007791,2023-01-03T09:00:00Z,2023-03-19T15:00:00Z,4.21
-13.7,-76.599998,2023-01,760003580,2023-01-02T00:00:00Z,2023-03-31T21:00:00Z,1.27
-12,-77.199997,2023-02,760003660,2023-01-31T03:00:00Z,2023-02-04T07:00:00Z,0.3
-12,-77.400002,2023-01,760000390,2023-01-01T07:00:00Z,2023-02-04T21:00:00Z,2.42
-10.4,-78.099998,2023-01,760112018,2023-01-01T09:00:00Z,2023-02-05T16:00:00Z,1.8
-8.2,-79.300003,2023-01,760001111,2023-01-01T07:00:00Z,2023-03-07T16:00:00Z,5.58
-10,-78.300003,2023-02,760003560,2023-01-01T00:00:00Z,2023-03-27T14:00:00Z,4.73
-7.1,-79.900002,2023-01,760013244,2023-01-01T21:00:00Z,2023-03-16T10:00:00Z,3.07
-12.5,-78.800003,2023-03,760018517,2023-01-01T08:00:00Z,2023-03-19T12:00:00Z,2.28
-9,-78.800003,2023-01,760015259,2023-01-01T00:00:00Z,2023-03-23T11:00:00Z,1.34
-10.8,-77.800003,2023-01,760003380,2023-01-01T00:00:00Z,2023-03-20T05:00:00Z,0.92
-6.9,-80.599998,2023-01,760016948,2023-01-01T02:00:00Z,2023-03-30T22:00:00Z,1.85
-9.6,-78.5,2023-01,760015312,2023-01-01T08:00:00Z,2023-02-05T13:00:00Z,3.16
-13.7,-76.5,2023-01,760000008,2023-01-01T07:00:00Z,2023-02-05T13:00:00Z,1.2
-12.4,-76.900002,2023-01,6387,2023-01-01T09:00:00Z,2023-01-31T22:00:00Z,3.21
-12.7,-76.800003,2023-01,769493837,2023-01-01T09:00:00Z,2023-02-18T16:00:00Z,1.26
-14.9,-77.800003,2023-02,760018644,2023-01-01T09:00:00Z,2023-03-31T23:00:00Z,5.71
-6.6,-81,2023-01,760013244,2023-01-01T21:00:00Z,2023-03-16T10:00:00Z,1.22
-7.8,-79.699997,2023-01,760001180,2023-01-01T12:00:00Z,2023-03-12T13:00:00Z,0.45
-12,-77.199997,2023-03,760000022,2023-01-01T07:00:00Z,2023-03-31T12:00:00Z,45.31
-14,-76.900002,2023-01,760003146,2023-01-04T08:00:00Z,2023-03-24T21:00:00Z,2.12
-13.4,-76.400002,2023-01,760031085,2023-01-01T09:00:00Z,2023-02-13T02:00:00Z,1.87
-6.5,-80.699997,2023-01,760006709,2023-01-01T08:00:00Z,2023-03-28T14:00:00Z,0.41
-17.9,-71.300003,2023-01,760061822,2023-01-01T00:00:00Z,2023-02-02T09:00:00Z,8.77
-9.1,-78.599998,2023-03,760038087,2023-01-21T13:00:00Z,2023-03-31T23:00:00Z,20.43
-9.1,-78.900002,2023-01,760001210,2023-01-01T07:00:00Z,2023-02-04T21:00:00Z,2.15
-10.7,-77.900002,2023-01,760017979,2023-01-01T07:00:00Z,2023-03-29T20:00:00Z,3.1
-9.7,-78.400002,2023-01,760000290,2023-01-01T02:00:00Z,2023-03-25T03:00:00Z,0.32
-7.4,-79.900002,2023-01,760012394,2023-01-01T01:00:00Z,2023-03-14T22:00:00Z,6.56
-17.2,-72,2023-02,760027200,2023-01-03T12:00:00Z,2023-02-12T22:00:00Z,10.76
-7.5,-79.900002,2023-02,760001210,2023-01-01T07:00:00Z,2023-02-04T21:00:00Z,1.1
-11.5,-77.800003,2023-01,760017979,2023-01-01T07:00:00Z,2023-03-29T20:00:00Z,0.31
-12.6,-77,2023-01,760009908,2023-01-01T00:00:00Z,2023-03-19T00:00:00Z,4.2
-7.6,-79.800003,2023-01,760001228,2023-01-01T10:00:00Z,2023-03-31T23:00:00Z,2.21
-11.6,-77.5,2023-01,760003380,2023-01-01T00:00:00Z,2023-03-20T05:00:00Z,1.01
-6.9,-80.099998,2023-01,760006259,2023-01-01T05:00:00Z,2023-03-28T14:00:00Z,4.2
-15.4,-77,2023-03,760018517,2023-01-01T08:00:00Z,2023-03-19T12:00:00Z,0.46
-16.5,-77.900002,2023-03,760001270,2023-01-21T14:00:00Z,2023-03-31T23:00:00Z,1.08
-7.5,-80,2023-01,760000320,2023-01-01T08:00:00Z,2023-02-04T21:00:00Z,1.18
-15.6,-77.199997,2023-02,760018644,2023-01-01T09:00:00Z,2023-03-31T23:00:00Z,3.42
-3.5,-81.699997,2023-02,760038246,2023-01-01T01:00:00Z,2023-03-12T05:00:00Z,1.33
-15.6,-75.099998,2023-03,760003520,2023-01-01T07:00:00Z,2023-03-23T12:00:00Z,1.4
-13.3,-77.5,2023-02,760015259,2023-01-01T00:00:00Z,2023-03-23T11:00:00Z,0.07
-13.7,-76.599998,2023-01,760002915,2023-01-01T06:00:00Z,2023-03-31T18:00:00Z,3.41
-11.2,-78.099998,2023-02,760013012,2023-01-01T04:00:00Z,2023-03-10T12:00:00Z,3.18
-8.1,-79.5,2023-02,760003440,2023-01-01T04:00:00Z,2023-02-04T20:00:00Z,0.72
-12.6,-77.699997,2023-02,760007800,2023-01-04T15:00:00Z,2023-03-31T11:00:00Z,0.19
-10.1,-81.400002,2023-02,371224000,2023-02-15T23:00:00Z,2023-02-18T21:00:00Z,0.15
-8,-79.5,2023-01,760003470,2023-01-01T07:00:00Z,2023-03-29T19:00:00Z,2.54
-17.9,-71.300003,2023-02,760019914,2023-01-01T07:00:00Z,2023-02-12T22:00:00Z,1.06
-7.1,-80.400002,2023-01,760000560,2023-01-01T07:00:00Z,2023-02-04T20:00:00Z,0.29
-7.5,-79.800003,2023-02,760006259,2023-01-01T05:00:00Z,2023-03-28T14:00:00Z,1.94
-7.6,-80,2023-01,760001340,2023-01-01T08:00:00Z,2023-02-04T18:00:00Z,1.31
-7.3,-79.800003,2023-01,760000620,2023-01-02T01:00:00Z,2023-03-31T23:00:00Z,1.86
-13.7,-78.199997,2023-02,760003580,2023-01-02T00:00:00Z,2023-03-31T21:00:00Z,1.65
-8.7,-79.099998,2023-01,760000580,2023-01-01T07:00:00Z,2023-02-13T08:00:00Z,0.28
-9.6,-78.599998,2023-01,760015259,2023-01-01T00:00:00Z,2023-03-23T11:00:00Z,0.02
-10,-78.300003,2023-02,760003540,2023-01-01T09:00:00Z,2023-03-30T14:00:00Z,1.58
-9.6,-78.599998,2023-01,760003580,2023-01-02T00:00:00Z,2023-03-31T21:00:00Z,0.69
-7.4,-79.699997,2023-01,2349,2023-01-01T09:00:00Z,2023-02-15T00:00:00Z,1.04
-13.9,-76.699997,2023-01,760000022,2023-01-01T07:00:00Z,2023-03-31T12:00:00Z,1.06
-6.8,-80.199997,2023-02,760000370,2023-01-01T08:00:00Z,2023-03-26T01:00:00Z,1.1
-10.8,-77.900002,2023-01,760011391,2023-01-01T23:00:00Z,2023-03-31T15:00:00Z,0.86
-8.4,-79.099998,2023-01,760000060,2023-01-01T08:00:00Z,2023-03-31T23:00:00Z,8.05
-14.9,-77.5,2023-03,760000620,2023-01-02T01:00:00Z,2023-03-31T23:00:00Z,1.44
-8.4,-79.300003,2023-01,760001250,2023-01-01T09:00:00Z,2023-03-28T16:00:00Z,1.01
-12,-77.300003,2023-01,760000580,2023-01-01T07:00:00Z,2023-02-13T08:00:00Z,1.66
-8.1,-79.400002,2023-01,760000290,2023-01-01T02:00:00Z,2023-03-25T03:00:00Z,4.34
-7.9,-79.599998,2023-02,760003520,2023-01-01T07:00:00Z,2023-03-23T12:00:00Z,0.21
-6.8,-80.900002,2023-01,760038246,2023-01-01T01:00:00Z,2023-03-12T05:00:00Z,0.75
-14.2,-77.300003,2023-01,760062957,2023-01-04T09:00:00Z,2023-02-19T15:00:00Z,1.77
-12.4,-76.900002,2023-01,100007791,2023-01-03T09:00:00Z,2023-03-19T15:00:00Z,0.85
-12,-77.400002,2023-01,760000022,2023-01-01T07:00:00Z,2023-03-31T12:00:00Z,3.06
-14.1,-76.599998,2023-01,760003480,2023-01-01T00:00:00Z,2023-03-30T17:00:00Z,1.69
-16.4,-77.800003,2023-03,735058843,2023-03-17T23:00:00Z,2023-03-31T23:00:00Z,4.89
-14,-76.699997,2023-03,760003146,2023-01-04T08:00:00Z,2023-03-24T21:00:00Z,1.5
-15.3,-77.300003,2023-03,760000850,2023-01-01T14:00:00Z,2023-03-31T23:00:00Z,0.16
-15.4,-79.099998,2023-02,735057785,2023-02-05T01:00:00Z,2023-03-28T20:00:00Z,6.14
-6.6,-80.400002,2023-01,760111409,2023-01-01T09:00:00Z,2023-02-06T22:00:00Z,1.87
-6.8,-80.300003,2023-01,760001160,2023-01-01T02:00:00Z,2023-02-08T05:00:00Z,5.48
-8.2,-79.099998,2023-01,760002950,2023-01-01T11:00:00Z,2023-02-07T17:00:00Z,1.3
-12,-77.400002,2023-01,760999991,2023-01-01T07:00:00Z,2023-03-16T11:00:00Z,0.47
-7.9,-79.599998,2023-01,760001160,2023-01-01T02:00:00Z,2023-02-08T05:00:00Z,5.49
-6.8,-80.800003,2023-01,760003460,2023-01-01T08:00:00Z,2023-02-09T14:00:00Z,1.26
-7,-80.099998,2023-01,760003430,2023-01-01T13:00:00Z,2023-03-28T07:00:00Z,1.27
-14.6,-77.599998,2023-02,760003146,2023-01-04T08:00:00Z,2023-03-24T21:00:00Z,6.14
-6.7,-80.5,2023-02,760000850,2023-01-01T14:00:00Z,2023-03-31T23:00:00Z,1.02
-15.4,-77.400002,2023-02,760000110,2023-01-01T06:00:00Z,2023-03-18T16:00:00Z,1.41
-15.3,-77.699997,2023-02,760003490,2023-01-01T09:00:00Z,2023-03-31T03:00:00Z,0.99
-6.6,-80.699997,2023-01,12432,2023-01-01T12:00:00Z,2023-02-07T20:00:00Z,0.15
-12.4,-77.300003,2023-01,760000780,2023-01-01T02:00:00Z,2023-03-31T23:00:00Z,1.21
-8.2,-79.699997,2023-01,334455660,2023-01-02T02:00:00Z,2023-02-19T03:00:00Z,0.38
-12,-77.300003,2023-01,760014964,2023-01-01T07:00:00Z,2023-03-31T23:00:00Z,3.41
-7.2,-80.400002,2023-01,760001170,2023-01-01T07:00:00Z,2023-02-09T01:00:00Z,0.4
-8.3,-79.800003,2023-02,760000560,2023-01-01T07:00:00Z,2023-02-04T20:00:00Z,3.75
-12.6,-77,2023-01,760000620,2023-01-02T01:00:00Z,2023-03-31T23:00:00Z,0.08
-8.3,-79.400002,2023-01,760001360,2023-01-01T09:00:00Z,2023-03-31T22:00:00Z,0.08
-16.4,-77.900002,2023-03,760001310,2023-01-21T11:00:00Z,2023-03-31T21:00:00Z,1.09
-15.2,-77.599998,2023-02,760000400,2023-01-01T13:00:00Z,2023-03-24T21:00:00Z,0.66
-12.4,-77.099998,2023-01,760000110,2023-01-01T06:00:00Z,2023-03-18T16:00:00Z,4.65
-8.2,-79.400002,2023-01,760003540,2023-01-01T09:00:00Z,2023-03-30T14:00:00Z,0.11
-7.6,-79.699997,2023-01,760112018,2023-01-01T09:00:00Z,2023-02-05T16:00:00Z,2.79
-12.8,-76.800003,2023-01,760000022,2023-01-01T07:00:00Z,2023-03-31T12:00:00Z,0.27
-6.6,-81,2023-01,760003460,2023-01-01T08:00:00Z,2023-02-09T14:00:00Z,4.24
-6.7,-80.400002,2023-01,760000881,2023-01-01T13:00:00Z,2023-03-01T16:00:00Z,8.41
-8.3,-79.199997,2023-01,760000191,2023-01-01T15:00:00Z,2023-03-31T15:00:00Z,0.19
-15.5,-76.900002,2023-03,760000850,2023-01-01T14:00:00Z,2023-03-31T23:00:00Z,2.68
-14.9,-77.699997,2023-02,760999991,2023-01-01T07:00:00Z,2023-03-16T11:00:00Z,3.68
-12.3,-77.199997,2023-01,334455660,2023-01-02T02:00:00Z,2023-02-19T03:00:00Z,0.76
-10.2,-78.300003,2023-01,760020285,2023-01-01T11:00:00Z,2023-02-04T19:00:00Z,0.84
-6.8,-80.599998,2023-01,760006259,2023-01-01T05:00:00Z,2023-03-28T14:00:00Z,0.48
-11.6,-77.400002,2023-01,760010447,2023-01-01T03:00:00Z,2023-03-17T21:00:00Z,3.39
-7.7,-79.5,2023-01,760005124,2023-01-01T01:00:00Z,2023-03-24T02:00:00Z,1.28
-13.9,-76.599998,2023-01,760012234,2023-01-01T03:00:00Z,2023-02-21T00:00:00Z,5.32
-13.6,-76.5,2023-01,760000022,2023-01-01T07:00:00Z,2023-03-31T12:00:00Z,1.71
-12.8,-76.900002,2023-01,760014964,2023-01-01T07:00:00Z,2023-03-31T23:00:00Z,7.15
-12.6,-76.800003,2023-02,760010376,2023-01-01T08:00:00Z,2023-02-04T20:00:00Z,1.51
-12.4,-77.199997,2023-01,760010613,2023-01-01T07:00:00Z,2023-02-12T09:00:00Z,3.06
-17.6,-71.599998,2023-02,760019914,2023-01-01T07:00:00Z,2023-02-12T22:00:00Z,1.2
-7.4,-79.800003,2023-01,760016079,2023-01-01T06:00:00Z,2023-02-27T18:00:00Z,3.93
-9.5,-78.5,2023-01,760000290,2023-01-01T02:00:00Z,2023-03-25T03:00:00Z,1.31
-8.2,-79.099998,2023-01,760013012,2023-01-01T04:00:00Z,2023-03-10T12:00:00Z,1.03
-8.3,-79.199997,2023-01,760999992,2023-01-01T13:00:00Z,2023-01-25T15:00:00Z,0.5
-12.9,-77,2023-02,760016647,2023-01-01T08:00:00Z,2023-02-04T19:00:00Z,1.03
-6.7,-80.900002,2023-01,760000170,2023-01-01T19:00:00Z,2023-02-11T16:00:00Z,6.35
-14.4,-77.099998,2023-03,760015259,2023-01-01T00:00:00Z,2023-03-23T11:00:00Z,0.04
-6.6,-80.900002,2023-01,760000620,2023-01-02T01:00:00Z,2023-03-31T23:00:00Z,0.17
-17.5,-77.900002,2023-03,760001310,2023-01-21T11:00:00Z,2023-03-31T21:00:00Z,1.92
-7.5,-79.900002,2023-01,760038246,2023-01-01T01:00:00Z,2023-03-12T05:00:00Z,1.18
-12.2,-78.800003,2023-03,760012394,2023-01-01T01:00:00Z,2023-03-14T22:00:00Z,2.67
-6.7,-80.400002,2023-01,760015724,2023-01-01T09:00:00Z,2023-02-05T00:00:00Z,4.26
-11.8,-77.300003,2023-01,760012186,2023-01-01T07:00:00Z,2023-03-30T20:00:00Z,2.66
-9.7,-78.5,2023-01,760000390,2023-01-01T07:00:00Z,2023-02-04T21:00:00Z,0.65
-12.3,-77.099998,2023-01,760002915,2023-01-01T06:00:00Z,2023-03-31T18:00:00Z,2.91
-12.7,-76.900002,2023-01,760110540,2023-01-01T00:00:00Z,2023-02-04T20:00:00Z,1.21
-14.4,-77.800003,2023-02,760003490,2023-01-01T09:00:00Z,2023-03-31T03:00:00Z,0.64
-10.6,-78,2023-01,760110540,2023-01-01T00:00:00Z,2023-02-04T20:00:00Z,1.6
-17.8,-71.5,2023-02,760027204,2023-01-01T09:00:00Z,2023-02-18T15:00:00Z,4.37
-7.3,-79.900002,2023-01,760000840,2023-01-08T06:00:00Z,2023-02-04T12:00:00Z,0.05
-9.3,-78.599998,2023-01,760014964,2023-01-01T07:00:00Z,2023-03-31T23:00:00Z,3.99
-6.8,-80.400002,2023-01,760000390,2023-01-01T07:00:00Z,2023-02-04T21:00:00Z,1.82
-6.7,-80.900002,2023-01,760000590,2023-01-01T01:00:00Z,2023-03-26T05:00:00Z,2.89
-12.1,-77.400002,2023-01,760003470,2023-01-01T07:00:00Z,2023-03-29T19:00:00Z,1.24
-9.1,-78.800003,2023-01,760009905,2023-01-01T06:00:00Z,2023-02-04T23:00:00Z,4.67
-16,-77.900002,2023-03,735057685,2023-03-15T22:00:00Z,2023-03-31T23:00:00Z,0.54
-7.5,-79.800003,2023-01,760003460,2023-01-01T08:00:00Z,2023-02-09T14:00:00Z,4.07
-12.5,-76.900002,2023-01,1458,2023-01-01T08:00:00Z,2023-02-01T04:00:00Z,1.53
-8.1,-79.5,2023-01,760003430,2023-01-01T13:00:00Z,2023-03-28T07:00:00Z,0.35
-14.9,-77.699997,2023-02,760003430,2023-01-01T13:00:00Z,2023-03-28T07:00:00Z,2.99
-6.3,-80.900002,2023-01,760004180,2023-01-01T00:00:00Z,2023-03-29T14:00:00Z,0.19
-8.1,-79.699997,2023-01,760112018,2023-01-01T09:00:00Z,2023-02-05T16:00:00Z,0.26
-11.9,-77.400002,2023-02,763297413,2023-01-25T08:00:00Z,2023-02-21T10:00:00Z,2.24
-11.3,-77.800003,2023-01,760012232,2023-01-01T00:00:00Z,2023-03-31T02:00:00Z,1.5
-15.4,-77.900002,2023-02,100007791,2023-01-03T09:00:00Z,2023-03-19T15:00:00Z,1.46
-7.1,-79.900002,2023-01,760003460,2023-01-01T08:00:00Z,2023-02-09T14:00:00Z,3.91
-12,-77.199997,2023-01,760000233,2023-01-01T10:00:00Z,2023-02-23T02:00:00Z,0.25
-8,-79.599998,2023-01,760000920,2023-01-01T07:00:00Z,2023-03-01T03:00:00Z,3.32
-8.4,-79.099998,2023-01,760017362,2023-01-01T09:00:00Z,2023-03-18T16:00:00Z,2.43
-7.9,-79.5,2023-01,760001340,2023-01-01T08:00:00Z,2023-02-04T18:00:00Z,0.78
-7.8,-79.599998,2023-01,760003460,2023-01-01T08:00:00Z,2023-02-09T14:00:00Z,4.42
-6.9,-80.300003,2023-01,760003460,2023-01-01T08:00:00Z,2023-02-09T14:00:00Z,3.27
-16.7,-76.800003,2023-03,760001310,2023-01-21T11:00:00Z,2023-03-31T21:00:00Z,15.51
-12.3,-77.300003,2023-03,760066412,2023-01-14T15:00:00Z,2023-03-28T14:00:00Z,1.46
-14.3,-77.599998,2023-01,760062568,2023-01-05T15:00:00Z,2023-03-31T18:00:00Z,1.72
-10.5,-78.199997,2023-02,760068050,2023-01-01T10:00:00Z,2023-02-04T21:00:00Z,0.84
-13.3,-76.5,2023-01,760003420,2023-01-01T02:00:00Z,2023-02-04T21:00:00Z,5.41
-13,-76.900002,2023-01,760009908,2023-01-01T00:00:00Z,2023-03-19T00:00:00Z,2.9
-7.6,-79.800003,2023-02,760000840,2023-01-08T06:00:00Z,2023-02-04T12:00:00Z,2.05
-16.4,-73.800003,2023-02,760027200,2023-01-03T12:00:00Z,2023-02-12T22:00:00Z,2.05
-12.6,-76.900002,2023-01,760000987,2023-01-01T00:00:00Z,2023-03-30T20:00:00Z,2.55
-10.3,-78.199997,2023-01,760017362,2023-01-01T09:00:00Z,2023-03-18T16:00:00Z,0.92
-7.6,-79.599998,2023-01,760000840,2023-01-08T06:00:00Z,2023-02-04T12:00:00Z,1.95
-6.8,-80.800003,2023-01,760013244,2023-01-01T21:00:00Z,2023-03-16T10:00:00Z,0.79
